"SHN_Id","Datnai","Sexe","Catlib","FedNom","Discipline","Club","DepLib","RegionLib","Fin de droits","Date début"
"shn05142","1993","F         ","Jeune","CYCLISME","Route","V.C. ST JULIEN EN GENEVOIS","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05143","1998","M         ","Espoir","JUDO","Judo","J.C.PONTEVALLOIS","AIN","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05144","1987","M         ","Senior","MONTAGNE ET ESCALADE","Ski de montagne","CLUB SKI ALPINISME DU VAL D'ABONDANCE","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05145","1998","F         ","Jeune","MONTAGNE ET ESCALADE","Escalade","TEAMKYOU","DROME","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05146","1994","M         ","Senior","SKI","Ski alpin","SKI STRASBOU","BAS-RHIN","ALSACE","10/31/2015","11/1/2014"
"shn05147","1997","F         ","Jeune","ROLLER SPORTS","Rink hockey","SCRA ST OMER","PAS-DE-CALAIS","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05148","2003","F         ","Espoir","TENNIS","Tennis","TC DECINES","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05149","1985","M         ","Senior","SKI","Ski alpin","CS CHAMONIX","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05150","1999","F         ","Espoir","HANDBALL","Handball","ST CHAMOND","LOIRE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05151","1994","F         ","Espoir","TENNIS","Tennis","STE GENEVIEVE S.T.C.","ESSONNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05152","1995","M         ","Jeune","CYCLISME","Velo tout terrain (vtt)","VELO CLUB MENDE LOZERE","LOZERE","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05153","1983","M         ","Jeune","PARACHUTISME","Parachutisme en chute libre","NANCY LORRAINE","MEURTHE-ET-MOSELLE","LORRAINE","10/31/2015","11/1/2014"
"shn05154","1990","F         ","Senior","TIR","Carabine","STAND DE TIR BEAULIEU EMBLAVEZ","HAUTE-LOIRE","AUVERGNE","10/31/2015","11/1/2014"
"shn05155","2001","M         ","Espoir","GYMNASTIQUE","Gymnastique artistique","OAJLP ANTIBES JUAN LES PINS","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05156","1998","M         ","Espoir","TRIATHLON","Triathlon","SAINT RAPHAEL TRIATHLON","VAR","P.A.C.A.","10/31/2015","11/1/2014"
"shn05157","1996","M         ","Jeune","SURF","Surfboard","BIARRITZ ASSOCIATION SURF CLUBS","PYRENEES-ATLANTIQUES","AQUITAINE","10/31/2015","11/1/2014"
"shn05158","2000","F         ","Espoir","BASKET-BALL","Basket-ball","RENNES AVENIR","ILLE-ET-VILAINE","BRETAGNE","10/31/2015","11/1/2014"
"shn05159","1997","M         ","Espoir","JUDO","Judo","NICE JUDO","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05160","1991","M         ","Elite","MOTOCYCLISME","Motocross","C0147 - UNION MOTO BITCHOISE","MOSELLE","LORRAINE","10/31/2016","11/1/2014"
"shn05161","1994","F         ","Senior","VOLLEY BALL","Volley ball","FFVB","VAL-DE-MARNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05162","1996","M         ","Jeune","BASKET-BALL","Basket-ball","ASVEL BASKET","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05163","1988","F         ","Partenaire d'entrainement","TENNIS","Tennis","LAGARDERE PARIS RACING CLUB DE FRANCE","PARIS","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05164","1994","M         ","Espoir","VOILE","Deriveur","74003 - S N LEMAN FRANCAIS","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05165","1991","F         ","Senior","ATHLETISME","Courses sur piste","ENTENTE FRANCONVILLE CESAME VAL D'OISE *","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05166","1990","M         ","Senior","ATHLETISME","Concours","STADE SOTTEVILLAIS 76*","SEINE-MARITIME","HAUTE-NORMANDIE","10/31/2015","11/1/2014"
"shn05167","1996","F         ","Jeune","HANDBALL","Handball","ISSY PARIS HANDBALL","HAUTS-DE-SEINE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05168","2000","M         ","Espoir","TENNIS","Tennis","TC REICHSTETT","BAS-RHIN","ALSACE","10/31/2015","11/1/2014"
"shn05169","1993","M         ","Senior","FOOTBALL","Football","OL LYON","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05170","1997","M         ","Jeune","DANSE","Danses par couple","CLUB DE DANSE DU SOLEIL","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn05171","1993","F         ","Espoir","DANSE","Danses par couple","CLUB DE DANSE DU SOLEIL","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn05172","1999","F         ","Espoir","ESCRIME","Epée","CE D'ARRAS","PAS-DE-CALAIS","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05173","1978","M         ","Jeune","HANDISPORT","Athletisme paralympique","PARIS UNIVERSITE CLUB","PARIS","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05174","1985","M         ","Reconversion","SKI","Combine nordique","CS ARGENTIER","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05175","1989","M         ","Elite","PETANQUE","Pétanque","CASTELNAU PETANQUE","HERAULT","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05176","2001","M         ","Espoir","TENNIS DE TABLE","Tennis de table","CLUB PONGISTE POSSESSION","REUNION","REUNION","10/31/2015","11/1/2014"
"shn05177","2003","M         ","Espoir","GYMNASTIQUE","Tumbling","OLYMPIQUE GRANDE SYNTHE","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05178","1991","M         ","Senior","GOLF","Golf","GOLF DE CANNES MOUGINS","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05179","1999","M         ","Espoir","AUTOMOBILE","Circuit","ASAC BASCO BEARNAIS","PYRENEES-ATLANTIQUES","AQUITAINE","10/31/2016","4/1/2015"
"shn05180","2002","M         ","Espoir","TIR A L'ARC","Tir olympique","FA NICE","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05181","1983","F         ","Elite","CANOE-KAYAK","Slalom","SPCOC LA COLLE SUR LOUP","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05182","1986","F         ","Jeune","EQUITATION","Concours complet","ECURIE DES HOUARN","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05183","1992","F         ","Senior","KARATE","Karate","ATHLETIC CLUB AJACCIEN","CORSE","CORSE","10/31/2015","11/1/2014"
"shn05184","1998","F         ","Jeune","KARATE","Karate","ATHLETIC CLUB AJACCIEN","CORSE","CORSE","10/31/2015","11/1/2014"
"shn05185","2000","M         ","Espoir","GOLF","Golf","GOLF DE BORDEAUX-LAC","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn05186","1994","F         ","Partenaire d'entrainement","VOILE","Inshore","76025 - S N P H","SEINE-MARITIME","HAUTE-NORMANDIE","10/31/2015","11/1/2014"
"shn05187","1998","F         ","Jeune","FOOTBALL","Football","VGA ST MAUR","VAL-DE-MARNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05188","1999","M         ","Jeune","SPORTS DE GLACE","Patinage de vitesse","CVGH LE HAVRE","SEINE-MARITIME","HAUTE-NORMANDIE","10/31/2015","11/1/2014"
"shn05189","1996","M         ","Jeune","HOCKEY","Hockey sur gazon","RACING CLUB DE FRANCE","YVELINES","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05190","1994","M         ","Espoir","VOILE","Deriveur","29063 - USAM Voile Brest","FINISTERE","BRETAGNE","10/31/2015","11/1/2014"
"shn05191","1995","M         ","Jeune","JUDO","Judo","AJ 61","ORNE","BASSE-NORMANDIE","10/31/2015","11/1/2014"
"shn05192","1998","F         ","Espoir","JUDO","Judo","AJ 61","ORNE","BASSE-NORMANDIE","10/31/2015","11/1/2014"
"shn05193","2000","M         ","Espoir","FOOTBALL","Football","Blois F41","LOIR-ET-CHER","CENTRE","10/31/2015","11/1/2014"
"shn05194","1992","F         ","Senior","BOXE","Boxe anglaise","BOXING BEATS AUBERVILLIERS","SEINE-SAINT-DENIS","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05195","1999","M         ","Espoir","CANOE-KAYAK","Slalom","C.K. CERGY PONTOISE","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05196","1994","M         ","Jeune","VOL LIBRE","Cerf-volant de traction","DUNKERQUE FLYSURFING CLUB DFC","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05197","2002","M         ","Espoir","VOL LIBRE","Cerf-volant de traction","DUNKERQUE FLYSURFING CLUB DFC","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05198","1997","F         ","Espoir","ATHLETISME","Concours","SR OBERNAI","BAS-RHIN","ALSACE","10/31/2015","11/1/2014"
"shn05199","2000","M         ","Espoir","FOOTBALL","Football","A C AJACCIO","CORSE","CORSE","10/31/2015","11/1/2014"
"shn05200","1996","F         ","Jeune","ROLLER SPORTS","Patinage de course","AL VALENCE D'AGEN","TARN-ET-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05201","2000","M         ","Jeune","BASKET-BALL","Basket-ball","ETOILE DE CHARLEVILLE MEZIERES","ARDENNES","CHAMPAGNE-ARDENNE","10/31/2015","11/1/2014"
"shn05202","1977","M         ","Elite","HANDBALL","Handball","TOULOUSE HANDBALL","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2016","11/1/2014"
"shn05203","1999","F         ","Espoir","JUDO","Judo","SEYSSES ARTS MARTIAUX JUDO JJ","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05204","1990","F         ","Jeune","PETANQUE","Pétanque","DUC de Nice","VAR","P.A.C.A.","10/31/2015","11/1/2014"
"shn05205","1989","M         ","Elite","ROLLER SPORTS","Patinage de course","PATINEURS D HERBAUGES","LOIRE-ATLANTIQUE","PAYS DE LA LOIRE","10/31/2015","11/1/2014"
"shn05206","1994","M         ","Senior","SAUVETAGE SECOURISME","Planche de sauvetage","BIARRITZ SAUVETAGE COTIER","PYRENEES-ATLANTIQUES","AQUITAINE","10/31/2015","11/1/2014"
"shn05207","1998","M         ","Espoir","LUTTE","Lutte olympique gréco romaine","LC TOURCOING","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05208","1986","M         ","Elite","SAVATE","Combat","BOXING CLUB BDN (974)","REUNION","REUNION","10/31/2016","11/1/2014"
"shn05209","1999","M         ","Espoir","HANDBALL","Handball","ISTRES","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn05210","2000","M         ","Espoir","FOOTBALL","Football","LA ROCHE VENDEE FOOTBALL","VENDEE","PAYS DE LA LOIRE","10/31/2015","11/1/2014"
"shn05211","1982","F         ","Elite","PARACHUTISME","Parachutisme sous voile","PARACHUTISME TARBES BIGORRE","HAUTES-PYRENEES","MIDI-PYRENEES","10/31/2016","11/1/2014"
"shn05212","1996","M         ","Espoir","VOILE","Catamaran","17009 - CNPA ILE DE RE","CHARENTE-MARITIME","POITOU-CHARENTES","10/31/2015","11/1/2014"
"shn05213","1992","F         ","Elite","CYCLISME","Route","ACB.REIMS","MARNE","CHAMPAGNE-ARDENNE","10/31/2016","11/1/2014"
"shn05214","1996","M         ","Jeune","HANDBALL","Handball","US CRETEIL","VAL-DE-MARNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05215","1994","M         ","Elite","MOTOCYCLISME","Motocross","MOTO CLUB DE PERNES","VAUCLUSE","P.A.C.A.","10/31/2016","11/1/2014"
"shn05216","1998","F         ","Espoir","FOOTBALL","Football","CLAIX F.","ISERE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05217","1997","M         ","Espoir","SAUVETAGE SECOURISME","100 mètres mannequin avec palmes","SECOURISME POUR TOUS","VAR","P.A.C.A.","10/31/2015","11/1/2014"
"shn05218","1988","M         ","Elite","EQUITATION","Voltige équestre","CAVALIERS DE LA COTE","CHARENTE","POITOU-CHARENTES","10/31/2016","11/1/2014"
"shn05219","1998","M         ","Espoir","HANDBALL","Handball","TROYES","AUBE","CHAMPAGNE-ARDENNE","10/31/2015","11/1/2014"
"shn05220","1999","M         ","Espoir","SKI","Ski artistique","CS LA PLAGNE","SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05221","1992","F         ","Jeune","BASEBALL","Softball","PHOENIX PERPIGNAN BC","PYRENEES-ORIENTALES","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05222","1997","F         ","Espoir","HANDBALL","Handball","MERIGNAC","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn05223","1998","F         ","Espoir","JUDO","Judo","RED STAR CHAMPIGNY","VAL-DE-MARNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05224","1995","F         ","Jeune","JUDO","Judo","A.M DE ST LEU LA FORET","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05225","1995","M         ","Espoir","ATHLETISME","Courses sur piste","MONTAUBAN ATHLETISME","TARN-ET-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05226","1996","F         ","Espoir","AUTOMOBILE","Karting","ASK PAYS D'OLMES","ARIEGE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05227","2001","F         ","Espoir","GOLF","Golf","EXCLUSIVGOLF DE TOULOUSE SEILH","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05228","1990","M         ","Elite","MOTOCYCLISME","Trial","C0732 - MOTO CLUB DU PUY STE REPARADE","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2016","11/1/2014"
"shn05229","1999","F         ","Espoir","NATATION","Natation synchronisée","CN ST-CYPRIEN","PYRENEES-ORIENTALES","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05230","2003","M         ","Espoir","TENNIS DE TABLE","Tennis de table","ASPTT TOULOUSE T.T.","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05231","1990","M         ","Jeune","VOILE","Deriveur","17013 - S R ROCHELAISES","CHARENTE-MARITIME","POITOU-CHARENTES","10/31/2015","11/1/2014"
"shn05232","2000","M         ","Jeune","MONTAGNE ET ESCALADE","Escalade"," CAF LA ROCHE BONNEVILLE ","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05233","2003","F         ","Espoir","GYMNASTIQUE","Gymnastique rythmique","MONTPELLIER AGGLOMERATION GRS","HERAULT","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05234","1988","F         ","Elite","ROLLER SPORTS","Rink hockey","US COUTRAS","GIRONDE","AQUITAINE","10/31/2016","11/1/2014"
"shn05235","1996","M         ","Jeune","RUGBY A XIII","Rugby a xiii","SALFORD","ETRANGER","ETRANGER","10/31/2015","11/1/2014"
"shn05236","1998","M         ","Espoir","ROLLER SPORTS","Patinage de course","OLYMPIQUE CLUB HERBLINOIS","LOIRE-ATLANTIQUE","PAYS DE LA LOIRE","10/31/2015","11/1/2014"
"shn05237","1999","F         ","Espoir","BADMINTON","Badminton","BADMINTON CLUB DE BOURGES","CHER","CENTRE","10/31/2015","11/1/2014"
"shn05238","1992","M         ","Senior","FOOTBALL AMERICAIN","Foot americain","KANGOUROUS","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn05239","1995","M         ","Jeune","HANDISPORT","Natation paralympique","SAINT ETIENNE HANDISPORT","LOIRE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05240","1979","F         ","Reconversion","CYCLISME","Route","BEZIERS-MEDITERRANEE CYCL","HERAULT","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05241","1995","M         ","Jeune","JUDO","Judo","DOJO ROMANAIS","DROME","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05242","1997","F         ","Jeune","TENNIS","Tennis","NICE LTC","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05243","1998","M         ","Espoir","CYCLISME","Route","U.V.Poitiers","VIENNE","POITOU-CHARENTES","10/31/2015","11/1/2014"
"shn05244","1996","M         ","Jeune","PARACHUTISME","Parachutisme sous voile","PC TARBES BIGORRES","HAUTES-PYRENEES","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05245","1996","M         ","Jeune","PARACHUTISME","Parachutisme sous voile","PC TARBES BIGORRES","HAUTES-PYRENEES","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05246","1998","M         ","Espoir","VOLLEY BALL","Volley ball","AILES SP BOUGUENAIS REZE","LOIRE-ATLANTIQUE","PAYS DE LA LOIRE","10/31/2015","11/1/2014"
"shn05247","2002","M         ","Espoir","TENNIS","Tennis","UNION ST BRUNO","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn05248","1971","M         ","Jeune","AVIRON","Aviron paralympique","METZ SR","MOSELLE","LORRAINE","10/31/2015","11/1/2014"
"shn05249","1986","F         ","Senior","TENNIS","Tennis","LAGARDERE PARIS RACING","PARIS","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05250","1992","M         ","Partenaire d'entrainement","JUDO","Judo","J.C.VILLIERS LE BEL","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05251","2000","F         ","Espoir","SKI","Ski alpin","SC VALLOIRE","SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05252","1983","M         ","Jeune","HANDISPORT","Tir paralympique","SOCIETE DE TIR DE CHALON SUR SAONE","SAONE-ET-LOIRE","BOURGOGNE","10/31/2015","11/1/2014"
"shn05253","1999","M         ","Jeune","BASKET-BALL","Basket-ball","BASKET CLUB LIEVINOIS","PAS-DE-CALAIS","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05254","1990","F         ","Senior","FOOTBALL","Football","EA GUINGAMP","COTES-D'ARMOR","BRETAGNE","10/31/2015","11/1/2014"
"shn05255","1992","M         ","Senior","VOILE","Deriveur","17041 - CN LA TREMBLADE","CHARENTE-MARITIME","POITOU-CHARENTES","10/31/2015","11/1/2014"
"shn05256","1984","M         ","Senior","AERONAUTIQUE","Voltige aérienne","DIJON VOLTIGE","COTE-D'OR","BOURGOGNE","10/31/2015","11/1/2014"
"shn05257","1992","F         ","Senior","ATHLETISME","Concours","E SPORTIVE THIONVILLE-YUTZ","MOSELLE","LORRAINE","10/31/2015","11/1/2014"
"shn05258","2000","M         ","Espoir","FOOTBALL","Football","Valenciennes Fc","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn05259","1997","M         ","Jeune","LUTTE","Lutte olympique libre","LUTTE CLUB ST JOSEPH","REUNION","REUNION","10/31/2015","11/1/2014"
"shn05260","1996","M         ","Jeune","TIR A L'ARC","Tir olympique","1 ERE CIE ANNEMASSE","HAUTE-SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05261","1988","F         ","Senior","JUDO","Judo","RED STAR CHAMPIGNY","VAL-DE-MARNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05262","1998","F         ","Espoir","VOILE","Planche a voile","29023 - CROCODILES L ELORN","FINISTERE","BRETAGNE","10/31/2015","11/1/2014"
"shn05263","1997","F         ","Espoir","HANDBALL","Handball","ACHENHEIM TRUCHTERSHEIM","BAS-RHIN","ALSACE","10/31/2015","11/1/2014"
"shn05264","1989","M         ","Jeune","AERONAUTIQUE","Voltige aérienne","AÉROCLUB RÉGIONAL DE CAEN","CALVADOS","BASSE-NORMANDIE","10/31/2015","11/1/2014"
"shn05265","1994","M         ","Senior","RUGBY","Rugby a xv","STADE TOULOUSAIN RUGBY","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05266","1998","M         ","Jeune","HANDBALL","Handball","CHAMBERY","SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05267","1999","F         ","Jeune","VOLLEY BALL","Volley ball","VANDOEUVRE-NANCY VOLLEY-BALL","MEURTHE-ET-MOSELLE","LORRAINE","10/31/2015","11/1/2014"
"shn05268","1996","F         ","Jeune","VOLLEY BALL","Volley ball","A.S. DE L'UNIONALBI VOLLEY-BALL - USSPA ","TARN","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05269","1998","M         ","Espoir","AVIRON","Aviron","CANNES MANDELIEU RC","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05270","1999","M         ","Espoir","ATHLETISME","Epreuves combinees","PAYS DE COLMAR ATHLETISME*","HAUT-RHIN","ALSACE","10/31/2015","11/1/2014"
"shn05271","1993","M         ","Espoir","CYCLISME","Velo tout terrain (vtt)","CALVISSON VTT","GARD","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05272","1998","M         ","Espoir","ETUDE ET SPORTS SOUS MARINS","Nage avec palmes","SPONDYLE CLUB","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn05273","1995","M         ","Jeune","PELOTE BASQUE","Paleta","STADE TOULOUSAIN  PELOTE","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05274","1998","F         ","Espoir","JUDO","Judo","JUDO CLUB 2A","CORSE","CORSE","10/31/2015","11/1/2014"
"shn05275","2000","F         ","Espoir","JUDO","Judo","JUDO CLUB 2A","CORSE","CORSE","10/31/2015","11/1/2014"
"shn05276","1999","M         ","Espoir","HOCKEY SUR GLACE","Hockey sur glace","ROUEN","SEINE-MARITIME","HAUTE-NORMANDIE","10/31/2015","11/1/2014"
"shn05277","1996","M         ","Espoir","JUDO","Judo","CLUB LORMONTAIS A.M.","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn05278","1994","M         ","Jeune","JUDO","Judo","ALLIANCE JUDO LIMOGES","HAUTE-VIENNE","LIMOUSIN","10/31/2015","11/1/2014"
"shn05279","2000","M         ","Espoir","JUDO","Judo","ALLIANCE JUDO LIMOGES","HAUTE-VIENNE","LIMOUSIN","10/31/2015","11/1/2014"
"shn05280","1998","M         ","Espoir","HANDBALL","Handball","HBC ST  PAUL","REUNION","REUNION","10/31/2015","11/1/2014"
"shn05281","1999","M         ","Jeune","KARATE","Karate","IMPACT KARATE CLUB","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn05282","1997","M         ","Espoir","HANDBALL","Handball","USAM NIMES","GARD","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn05283","1995","M         ","Jeune","AUTOMOBILE","Circuit","ASA RESTONICA","CORSE","CORSE","10/31/2015","11/1/2014"
"shn05284","1998","M         ","Espoir","HANDBALL","Handball","SAINT CHAMOND","LOIRE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn05285","1996","F         ","Espoir","EQUITATION","Attelage","REIGNAC 37 ATTELAGES","INDRE-ET-LOIRE","CENTRE","10/31/2015","11/1/2014"
"shn05286","1994","M         ","Espoir","SKI","biathlon","SC GRANDVAUX","JURA","FRANCHE-COMTE","10/31/2015","11/1/2014"
"shn05287","1992","M         ","Senior","SKI","biathlon","SC GRANDVAUX","JURA","FRANCHE-COMTE","10/31/2015","11/1/2014"
"shn05288","1961","F         ","Espoir","HANDISPORT","Tennis de table paralympique","SAINT AVERTIN SPORTS TENNIS DE TABLE","INDRE-ET-LOIRE","CENTRE","10/31/2015","11/1/2014"
"shn05289","1990","F         ","Senior","ETUDE ET SPORTS SOUS MARINS","Nage avec palmes","TOULOUSE METROPOLE PALMES","HAUTE-GARONNE","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn05290","2000","M         ","Espoir","GYMNASTIQUE","Gymnastique artistique","LES ENFANTS DE LA DORDOGNE","DORDOGNE","AQUITAINE","10/31/2015","11/1/2014"
"shn05291","1999","F         ","Espoir","HANDBALL","Handball","MORTEAU","DOUBS","FRANCHE-COMTE","10/31/2015","11/1/2014"
"shn05292","1997","M         ","Jeune","CYCLISME","Cyclo-cross","CHARVIEU CHAVAGNEUX","ISERE","RHONE-ALPES","10/31/2016","4/1/2015"
"shn05293","1996","M         ","Espoir","KARATE","Karate","SCO ST MARGUERITE","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn05294","1994","F         ","Jeune","JUDO","Judo","JUDO CLUB ESCALES","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn05295","1991","M         ","Senior","LUTTE","Lutte olympique libre","CLUB DE LUTTE BELLEU","AISNE","PICARDIE","10/31/2015","11/1/2014"
"shn05296","2000","F         ","Espoir","TENNIS","Tennis","BOIS GUILLAUME","SEINE-MARITIME","HAUTE-NORMANDIE","10/31/2015","11/1/2014"
